,Tweet
2890,once again I am being attacked for presenting new ideas
2891,they hung the most powerful in order to force fear into the others
2892,Kanye vs the media is modern day Willie Linch theory
2893,They cut out our tongues so we couldn't communicate to each other. I will not allow my tongue to be cu
2894,My point is for us to have stayed in that position even though the numbers were on our side means that we were mentally enslaved
2895,to make myself clear. Of course I know that slaves did not get shackled and put on a boat by free
2896, Charlamagne interv
2897,Eli with the drip 
2898,this next text is not directly at Kweli. It just came to my phone at the same tim
2899,we got love 
2900,we got love 
2901,Happy birthday Trav 
2902, : . warned conservatives and republicans: let  be #KanyeWest. 
2903,ye vs the people @   
2904,lift yourself 
2905,Lead with love 
2906,🐉🔮🌫🌬
2907, employees to go 
2908,can't wait to meet 
2909,we got love 
2910,more tweets from the sunken place 😂 
2911,North found a lady bug 🐜 🐛 🕷 😊🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
2912,Prince opened up for Rick James. everybody starts some where 
2913,🙌🙌🙌 
2914,I feel calm but energized
2915,David Hammons Higher Goals. 
2916,George Condo Saint Pablo Tee 
2917,Murakami vibes 
2918,rough draft 
2919,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️☠️☠️ 
2920,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
2921,transparent 
2922,Pull up in this bitch like 
2923,still working to get these right 
2924,also this… 
2925,I asked my friend to design this neck tat for me 
2926,My boy Ninja crazy 🤣😭🤦‍♂️ 
2927,Culture 
2928,Happy Holidays 
2929,Happy Holidays 
2930,Super inspiring  
2931,I wanted to meet with Trump today to discuss multicultural issues
2932,Happy Birthday babe 
2933,I got rid of my phone so I can have air to crea
2934,mood 
2935,SAINT PABLO starting in  hrs 
2936,GLOW 
2937,MELBOURNE 
2938,SAN FRANCISCO 
2939,PHILADELPHIA 
2940,PORTLAND 
2941,DALLAS 
2942,NEW YORK 
2943,LAS VEGAS 
2944,First music video that is also an ad campaign directed by Steven Klein for  
2945,"NORI ASKED IF THE AIRPLANE COULD TAKE HER TO HEAVEN TO SEE YOU FOR YOUR BIRTHDAY, I LOVE YOU MOM "
2946,I am very proud of my wife for her Forbes cover story. 
2947,FAMOUS VIEWINGS IN WASHINGTON DC TONIGHT STARTING AT U STREET NW BETWEEN  STREET NW AND VERMONT AVENUE NW @ :
2948,THAT PART 
2949,ROOF OF THE PARRISH ART MUSEUM IN WATER MILL @ :
2950,FAMOUS VIEWINGS IN ATLANTA TONIGHT STARTING AT WESTVIEW DRIVE SW AND LEE STREET SW @ : PEACHTREE STREET AND  STREET NE @ :
2951,FAMOUS VIEWINGS IN DETROIT TONIGHT STARTING AT E JEFFERSON AND BEAUBIEN @ : MAPLE LANE AND BURBANK LANE @ :
2952,FAMOUS VIEWINGS IN MIAMI TONIGHT STARTING @ : NW  STREET AND NW  AVENUE
2953,FAMOUS VIEWINGS IN CHICAGO TONIGHT STARTING @ : SOUTH MICHIGAN AVENUE AND EAST MONROE STREET NORTH MICHIGAN AND EAST LAKE STREE
2954,This was playing when I got in the car🙏🙏🙏 
2955,Sooooo good!  
2956,Thank you Anna for the invite thank you to the whole Vogue team
2957,Wes 
2958,Thank you to everybody who made The Life of Pablo the number  album in the world!!!
2959,Royère doesn't make a Polar bear bed but the Polar bear couch is my favorite piece of furniture we own 
2960,I love Rick Owens’ bed design but the back is too high for the beams and angle of the ceilin
2961,I've been trying to figure out the bed design for the master bedroom at our Hidden Hills compound... 
2962,What if Kanye made a song about Kany
2963,I gotta say at that time I’d like to meet Kany
2964,Chop up the soul Kany
2965,Pablo did  Million... This is not regular! 
2966,In Roman times the artist would contemplate proportions and colors. Now there is only one important color... Green
2967,This is the people the culture the dreams the futu
2968,Pablo in blood
2969,PABLO POP-UP SHOP MARCH - FRI - PM SAT SUN - PM AT  WOOSTER IN NYC 
2970,Non artist trying to grab the paint brush
2971,Steve Ballmer can I please redesign the Clippers masc
2972,I believe in us
2973,I care about peop
2974,No more fashion calendar... I'm going Mad Max...  collections a year... albums a yea
2975,The choir arrangement that Kirk orchestrated is the most powerful thing I've heard in my earthly existenc
2976,A lot of people tell me Ultralight Beam is my greatest artwork to date only rival being Jesus Walks
2977,Sorry I couldn’t be at Virgil’s show because I had a meeting in another city
2978,I also hate all the stylists that copy Hedi Slimane and give their clients blatant YSL looks thinking that it will bring a younger clien
2979,playing the new Kendrick…  thousand images on the desktop… Hennessy & what’s left of the ice and coke zero…
2980,muse 
2981,I’m very detailed oriented and I will know the difference so don’t try to just throw a bow on the original head…
2982,Day  
2983,Finally!!! Our guy!!! We're so so happy for Leo!!!
2984,that showed how sharp and Bruce Lee status he is
2985,I'm not a rapp
2986,The world needs a guy like me. The world needs somebody to not be scared and tell his truth
2987,and always remember that rock and roll was stolen and don't try to hide behind Jimmy Jam and Terry Lewis 😭😭😭 all positive vibes
2988,Has anyone at the Grammys ever heard March Madness??? Yes I have a problem with the Grammys
2989,Hi Grammys this is the most important living artist talkin
2990,Do something relevant… Please don’t speak on me bro ever again!!!
2991,Season  begins. Première Vision 
2992,every rapper is somebody’s favorite…
2993,They provided resources for me to create… they supported me … I thank you so so much …
2994,"this country was built off of dreamers … never give up on your dreams, bro…"
2995,My album will never never never be on Apple. And it will never be for sale... You can only get it on Tida
2996,There are people who support artist and philanthropis
2997,I know I can make the world a better place… I have done the impossible … I retook the throne of rap… I beat the fashion game…
2998,"World, please tweet, FaceTime, Facebook, instagram, whatever you gotta do to get Mark to support me…"
2999,I put Lowlights on my album just thinking about all the moms driving they kids to school then going to work…
3000,Man thank you so so so much everyone for signing up to Tidal. Tidal is now the number one app in the world!!! 
3001,Let's dance in the streets. I am consumed by my purpose to help the world
3002,.... awww 
3003,Bosses 
3004,You have supported me since the beginning and I'm so happy to call you my friend!!!
3005, Stop trying to demonize real artist Stop trying to compromise a
3006,Another Cover 
3007,"Replay Season  on Tidal
"
3008,Father Stretch My Hands.... I cried writing this.  I love my Dad 
3009,Zine party with Jackie Nickerson Virgil Abloh Heron Preston #goodjobwillo 
3010,Wow this is pretty cool ... good job NIKE team... Lebron is my brother 
3011,BILL COSBY INNOCENT !!!!!!!!!!
3012,I'm sorry Michael Jordan I love and respect you. My beef was with Mark Parker. I respect you so much!
3013,Now they know 
3014,Material for Merch stand #goodjobwillo 
3015, /final verses /new album title  T.L.O.P. 
3016,Location scouting for Zine party February  with @ Jackie Nickerson … #Goodjobwillow 
3017,@ fitting 
3018,@ fitting /shot by  
3019,@ fitting / wifeylook 
3020,@ fitting  
3021,@ fitting / 
3022, /knit 
3023,. shearling fur side is too light. Need deeper color 
3024,@ fitting /  
3025,  /merch stands 
3026,"Tweet:
@ fitting "
3027,THANK YOU SO MUCH GUYS WE SOLD MADISON SQUARE GARDEN OUT IN  MINUTES!!!
3028,"Madison Square Garden Album listening / Yeezy Season  presentation
Performance by Vanessa Beecroft
"
3029,"Aye Billboard you could use the term “unauthorized"" but never refer to anything that me and Tyler do as fake out of respect to musicians…"
3030,"I bet you this still becomes the cover though... Let's do another poll.....
#trollingston"
3031,ROLLING STONE SHOT BY TYLER THE CREATOR 
3032,So many musicians touch my life and made me who I am… I want to make something great to honor my idols…
3033,"SEASON  / WAVES / MADISON SQUARE GARDEN / INTERNATIONAL CINEMAS
 "
3034,CONGRATULATIONS TO MY BROTHER VIRGIL ABLOH ON THE NEW BORN
3035,I’m happy that I now know that KK means weed… please excuse the confusion … now back to #WAVES
3036,Man it’s a sad a day… Wiz lost  million followers since I tweeted I didn’t mean to either him like tha
3037,#wifey # 
3038,#waves 
3039,Uncle Larry is with us in the lab 
3040,"We just wanna thank Madlib for these  beat CDs he sent over
#scary "
3041,squad 
3042,squad 
3043,Had to do it 
3044,😢 
3045,I told my wife... #whichonelookbetter #allmattedout #newgrillcomingsoonallchrome #blessed 
3046,No More Parties in LA featuring Kendrick Lamar intro produced by me/track by Madlib  
3047,I’m so proud of my wife! This KIMOJI idea is so dope... 
3048,I’m finishing my album and my next collection…
3049,"Pusha T “Untouchable”, produced by Timbaland. "
3050,Color 
3051,RODEO 
3052,"Kim, I’m so happy to be married to the girl of my dreams… I love you and Nori so much!!! I would find you in any lifetim"
3053,The love of music is louder than words.  
3054,New PAPER mag 
3055,New Tyler 
3056,SWISH!!!!!! 
3057,SWISH!!! 
3058,SWISH!!!! 
3059,CONGRATS BABY ON  MILLION TWITTER FOLLOWERS 
3060,"ALL DAY (feat. Theophilus London, Allan Kingdom & Paul McCartney)   "
3061,GOOD LUCK TO MY FAMILY COMMON AND JOHN LEGEND ON THEIR OSCAR NOMINATION!!!!! SO PROUD OF YOU GUYS!!!!
3062,"Fame is often looked down upon in the design world, so it’s actually been something I had to overcom"
3063,camera angles :::::: 
3064,:::::: 
3065,"ONLY ONE directed by Spike Jonze, concept by Vanessa Beecroft 
"
3066,ONLY ONE ft. Paul McCartney   photo  
3067,Thank you Robin for all of the joy you brought the world 
3068,A.P.C. KANYE 
3069,"One of my favorite artists Lana Del Rey’s new album.
 "
3070,"
#Allinornothin"
3071,hi Mom 
3072,"My friend Lisa Robinson just released her book, There Goes Gravity.  Pretty legendary photos in it!!!"
3073,I love my family 
3074,Dreams come true  
3075,#TRILL Thank you  
3076,check out  classic Tanning of America marathon starting at  on  #hiphopchangedus
3077,I'm performing tonight on 
3078,"The doors may be heavier, but I promise you WE WILL BREAK THEM"
3079,"Ten years later I am still the same kid from Chicago, still dreaming out loud, still banging on the d"
3080,I wake up every day trying to give something back to you that you can rock to and be proud of
3081,"I am honored and humbled by my fans, for the unwavering support and love over the past ten years"
3082,"gave of their heart to that project, and to all the projects that followed, and are to com"
3083,"I am extremely grateful to each and every person along that road who helped, lent an ear, lent their voice,"
3084,"to not only convince my peers and the public that I could be an artist, but to actually get that art out for the world to hea"
3085,"I say ""finally"" because it was a long road, a constant struggle, and a true labor of lov"
3086,Ten years ago today we finally released what had been my life's work up to that point: The College Dropou
3087,A.P.C. 
3088,YEEZUS TOUR ON SALE NOW 
3089,YEEZUS TOUR PRE-SALE NOW 
3090,OFF-WHITE Virgil Abloh 
3091,"Thank you, Mandela, for your life's work and may it serve as a guiding light to illuminate our futu"
3092,At a young age my mother taught me the importance of his work. Mandela sacrificed his life for the betterment of mankind
3093,I'd like to address the false stories and noise that have been engineered by the media
3094,"Despite recent media reports, I've never said anything to dishonor or trivialize the life or transition of one of the most inspiring leaders"
3095,"Respect to Mandela, his family and his legacy"
3096,YEEZUS TOUR MERCH AVAILABLE BLACK FRIDAY 
3097,You inspire us all to be greater and have broken the original doors down that gave us the platform: 
3098,"Thank you Russel for these kind insightful words, I appreciate your mentorship"
3099,"LOU REED INTERVIEW IN SYDNEY .
"
3100,BOUND  VIDEO @  
3101,YEEZUS TOUR OFFICIALLY BACK ON THE ROAD 
3102,I DO NOT HAVE AN INSTAGRAM…
3103,Thank you MAISON MARTIN  and  It was one of the greatest experiences to work with the maison!!! 
3104,“: #NoFilter  HEADING HOME NOW
3105,So proud of my baby  
3106,MY NAME IS MY NAME. PRE-ORDER ON ITUNES NOW. 
3107,YEEZUS TOUR WITH KENDRICK ON SALE NOW. 
3108,Karl shooting my  girls     
3109,TOUR 
3110,"I loved working on this new John Legend album, LOVE IN THE FUTURE, out now.   "
3111,PUSHA-T: MY NAME IS MY NAME. COVER . OCT . 
3112,PUSHA-T: MY NAME IS MY NAME. COVER . OCT . 
3113,BIG SEAN. HALL OF FAME. IN-STORE TODAY
3114,BLOOD ON THE LEAVES  
3115,New Big Sean video - creative direction by Matt Williams from DONDA
3116,please don't diminish the user experience by just posting it as a normal video … please link them to my s
3117,if you put a link to my site people will be able to chop & screw the video. this is a step towards the possibilities of internet based vid
3118,ATTENTION all sites just posting merely the video version of BLKKK SKKKN HEAD
